Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
317185,19/10/2020 21:31,376657000000000.0,fraud_Ruecker-Mayert,kids_pets,2.97,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03/12/1985,012e7dced16f2981191fb9ffbe56d67b,1382218261,30.670752,-95.036023,0
16949,27/06/2020 08:45,3529600000000000.0,fraud_Harber Inc,gas_transport,36.45,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,17/12/1986,e6bbcbfd8994637bf6b2752178065724,1372322735,40.113815,-77.542802,0
283536,05/10/2020 10:24,2512310000000000.0,fraud_Goodwin-Nitzsche,grocery_pos,82.89,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",08/10/1956,b8f20db5a6ab3a064d18c7cda960bb4f,1380968656,42.714202,-83.212136,0
106702,28/07/2020 06:35,4220350000000.0,"fraud_Turner, Ziemann and Lehner",food_dining,84.31,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,20/01/1960,9a800d952d30eba02ddc5eccc3ba0281,1374993334,43.429152,-82.579256,0
263326,26/09/2020 20:22,3598220000000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,11.47,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21/10/1970,f30fb38c1be2fcdfa3dde75de7715708,1380226927,41.079133,-74.102297,0
374316,14/11/2020 09:50,5580560000000000.0,fraud_Boyer PLC,shopping_net,104.34,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,21/06/1990,6dc5dcfc9f4dc3665d16015b56a1ddb0,1384422648,39.433796,-78.872744,0
41507,05/07/2020 20:55,2242540000000000.0,"fraud_Lehner, Mosciski and King",misc_net,103.37,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/04/1996,7f0b44a29f9e1395832ad3bff5cab6cf,1373057755,38.596508,-85.180781,0
262769,26/09/2020 14:18,3500970000000000.0,fraud_Brown-Greenholt,entertainment,121.14,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31/05/1999,44e55736e8d58c0817ba9cad7a9370fd,1380205112,47.991631,-116.163479,0
304074,13/10/2020 20:22,3545110000000000.0,fraud_Boyer PLC,shopping_net,7.68,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,05/03/1999,ac4d7f41dc9432fcf67295231fd8f00c,1381695740,34.194185,-91.116117,0
531438,26/12/2020 23:55,345389000000000.0,fraud_Beier-Hyatt,shopping_pos,2.01,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19/05/1984,16fda1c0e73b2abe3c8fba5ae9b2ebb6,1388102147,33.894463,-90.141278,0
80033,19/07/2020 12:39,4586810000000000.0,fraud_Bruen-Yost,misc_pos,34.93,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",05/07/1997,dca98dc6bc8f8e067828a4d99c15523e,1374237576,32.427259,-80.112335,0
232363,13/09/2020 06:55,180073000000000.0,"fraud_Labadie, Treutel and Bode",shopping_net,8.63,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,08/12/1953,d5e017fb4dd20ee00071a735716ffdd0,1379055325,34.640015,-80.615989,0
47125,07/07/2020 07:29,6011110000000000.0,fraud_Dach-Nader,misc_net,154.6,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08/02/1983,3a347514b025e0e17ed78fa3537cccdb,1373182165,33.337217,-77.196715,0
170500,19/08/2020 20:01,4229730000000000.0,fraud_Mayert Group,shopping_pos,2.28,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,03/05/1990,b3b829a0a0681efacd3a7593b37ac600,1376942478,38.637218,-86.090829,0
476255,14/12/2020 12:47,30135200000000.0,fraud_Zulauf LLC,personal_care,44.08,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",27/11/1992,0d4ff548cec34302fc307223984ba538,1387025271,38.442192,-93.838429,0
122943,03/08/2020 09:52,213126000000000.0,fraud_Block Group,misc_pos,8.76,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,12/09/1931,9e8bdcabd34e5077cec649f798136180,1375523560,42.215461,-75.443181,0
439897,06/12/2020 18:03,4147610000000000.0,fraud_Volkman PLC,food_dining,41.6,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26/07/1944,d13e7858aa483c4a35a9c2473a8ecb4a,1386353039,44.941822,-94.289134,0
374515,14/11/2020 13:01,3529600000000000.0,"fraud_Yost, Block and Koepp",misc_pos,47.33,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,17/12/1986,d73e5d4a19364ba1873db69c5cb3cc98,1384434095,40.552707,-76.993517,0
529327,26/12/2020 12:39,370877000000000.0,fraud_Gottlieb-Hansen,personal_care,3.7,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06/03/1984,af7f99d1088b01e9505237a968104708,1388061587,36.939999,-81.309563,0
432276,04/12/2020 23:44,4069980000000000.0,"fraud_Crist, Jakubowski and Littel",home,6.99,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,464240bb57b1818bcb0da7ca00e6f15a,1386200689,37.448971,-81.073913,0
500887,20/12/2020 05:52,4.21008e+18,fraud_Morar Inc,grocery_net,31.37,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/1965,9ca04cee381964a8615a1bdcaba5850b,1387518736,43.678994,-123.098301,0
172846,20/08/2020 22:15,4634960000000000.0,"fraud_Roberts, Ryan and Smith",personal_care,7.22,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",26/12/1973,1175de86cca5bf8403789ac9b353e04f,1377036938,42.410936,-96.265296,0
502607,20/12/2020 14:23,4746000000000.0,fraud_Prosacco LLC,personal_care,2.59,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",07/10/1998,acb04fdace37591d4b7efe4426e18d56,1387549415,41.545039,-85.935695,0
458719,10/12/2020 13:04,6506980000000000.0,fraud_Johns-Hoeger,entertainment,82.88,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15/04/1985,04dfdd283d38747309dda85d3db99b3b,1386680654,33.15181,-94.731709,0
141066,09/08/2020 20:29,502038000000.0,fraud_Lynch-Wisozk,home,76.44,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",18/03/1980,42a45aacead54d17209d5dbd0a889a7d,1376080154,37.068758,-93.157772,0
210370,03/09/2020 06:30,374238000000000.0,"fraud_Lehner, Reichert and Mills",misc_pos,89.18,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,03/04/1942,043d9acc7599a02dd1cbfd7dfca4447e,1378189820,45.101656,-121.455956,0
124998,03/08/2020 20:35,3596220000000000.0,fraud_Gutmann-Upton,misc_pos,4.86,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/03/1988,b9db30003c9e24088f4caa36d6618da5,1375562105,40.253477,-91.58768,0
203488,31/08/2020 18:25,2266740000000000.0,fraud_Nienow PLC,entertainment,5.7,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,25/07/1972,f18cdbac4a33401174a0bcaf0f583efb,1377973500,34.951883,-85.317854,0
366430,10/11/2020 08:39,377234000000000.0,fraud_Mohr-Bayer,shopping_net,24.03,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,7f008a7948f60e730d11b5a17949588d,1384072750,38.930465,-78.316107,0
49624,07/07/2020 21:31,3583640000000000.0,fraud_Boyer-Reichert,shopping_net,151.74,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,01/01/1985,28f6576a183dba5928b1cb97c751d715,1373232668,40.15112,-74.098895,0
31732,01/07/2020 22:04,4.71083e+18,fraud_Weber and Sons,food_dining,94.65,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,04/01/1964,b970382d1ad0102e667bb2242fdb0788,1372716266,49.330586,-108.223928,0
359544,08/11/2020 01:36,4169760000000000.0,fraud_Stracke-Lemke,grocery_pos,101.43,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,4f3a3c534a3e6d1b422188e797f29269,1383874589,40.790172,-76.764662,0
302159,13/10/2020 05:49,4.22371e+18,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,88.86,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30/05/1974,f4f4be5aade6c41f7d99f52b92cdfd9b,1381643391,39.908125,-84.903214,0
89125,21/07/2020 19:55,30551600000000.0,fraud_Pollich LLC,home,5.63,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14/11/1973,06c8ab255a3a2fc832be67a1d9121c9d,1374436532,35.409434,-81.30011,0
493792,18/12/2020 11:31,3558880000000000.0,fraud_Harris Inc,gas_transport,60.5,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",28/03/1957,b7e8ec5706ccc84b328bfcd118e27b01,1387366299,34.929295,-112.556104,0
31063,01/07/2020 15:05,4.0401e+18,fraud_Botsford and Sons,home,82.56,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,20/03/1983,5418752b9c996e9af2329f0f65cd17cc,1372691120,47.481598,-102.519942,0
541917,28/12/2020 20:09,630423000000.0,fraud_Leffler-Goldner,personal_care,10.12,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/06/1978,a3b16aee651ca6732f75d021a40a85ce,1388261367,49.44264,-117.84017,0
310274,17/10/2020 07:38,3568740000000000.0,"fraud_Reichert, Rowe and Mraz",shopping_net,104.63,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,13/03/1974,40affe65850f5af3d484133998f06343,1381995512,41.122426,-94.242304,0
245400,18/09/2020 18:32,639096000000.0,fraud_Ernser-Feest,home,40.22,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,14/04/1939,ae860938f743409f826e134c405ffc1e,1379529139,42.475809,-94.122389,0
212936,04/09/2020 16:33,3514870000000000.0,"fraud_McDermott, Osinski and Morar",home,30.57,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,30/08/1967,f808e0737b54bf841b0ef395e0d1b7f5,1378312436,32.628621,-105.274551,0
511528,21/12/2020 23:27,30408300000000.0,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,6.1,Brandon,Pittman,M,2881 Frey Village,Cross,SC,29436,33.3364,-80.1859,4471,Occupational hygienist,09/10/1973,4b26e9f62ba33304098af6244fd1370c,1387668439,34.205812,-79.94456,0
528646,26/12/2020 07:40,4342530000000000.0,fraud_Bailey-Morar,grocery_pos,85.83,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/02/1994,34bde44c7a5fa013d198e13afafde0f2,1388043611,41.905042,-75.815428,0
52732,09/07/2020 11:53,4.18183e+18,"fraud_Raynor, Feest and Miller",gas_transport,54.93,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",06/09/1988,d736bc6b6773ff6d7ac09f522a2faa26,1373370830,35.957741,-106.16889,0
287260,06/10/2020 14:34,4169760000000000.0,"fraud_Reichert, Rowe and Mraz",shopping_net,1.85,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,9f3af4ec4f1b66c5c1440d970d8165a1,1381070048,41.054972,-77.326584,0
481893,15/12/2020 10:37,6011310000000000.0,fraud_Corwin-Collins,gas_transport,91.93,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",06/06/1959,4029feb87691ea55708e39d73187505a,1387103856,34.990043,-87.119989,0
51486,08/07/2020 19:46,6592860000000000.0,fraud_Kub PLC,personal_care,15.24,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12/06/1983,ea0d4fc63935b75ce618376b26151c18,1373312785,43.039091,-77.917612,0
543313,29/12/2020 00:58,4306590000000000.0,"fraud_Reichert, Huels and Hoppe",shopping_net,548.67,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",19/10/1959,01b9d9e3a1b51df6718305673c20e688,1388278732,40.290171,-88.04027,0
246266,19/09/2020 05:28,4010000000000000.0,fraud_Roberts-Beahan,misc_pos,1.26,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24/08/1983,a682b249aba38421c1a22f833da3a2b5,1379568513,29.465742,-94.794788,0
3239,22/06/2020 09:21,6011720000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,96.44,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29/11/1981,831931c07abaacb257205eaec43ff900,1371892897,46.333837,-118.608437,0
256781,23/09/2020 00:44,213194000000000.0,"fraud_Reichert, Huels and Hoppe",shopping_net,86.55,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,09/02/1994,a53fa94e1584c5e104afddff06ee9549,1379897041,46.707649,-83.788381,0
22713,29/06/2020 04:38,4783230000000.0,fraud_Flatley-Durgan,misc_net,6.77,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22/04/1961,73c99b79d31b6bd31b1f9f5c1b5f5d6f,1372480725,39.040681,-99.808457,0
512017,22/12/2020 01:37,4302480000000000.0,fraud_Smitham-Boehm,grocery_net,66.1,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,451819c7f3d093a2f5cd4f380813a18b,1387676274,42.439285,-85.316408,0
215608,06/09/2020 00:21,3531130000000000.0,"fraud_Lind, Huel and McClure",gas_transport,55.37,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13/07/1975,150cd6f4196ba2d091d2fe66665c0512,1378426896,43.805586,-73.230599,0
124532,03/08/2020 18:16,3585740000000000.0,"fraud_Lehner, Reichert and Mills",misc_pos,4.02,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",18/03/1998,3890f0d4686e22e0eb2d10caaec4b7ce,1375553762,33.612157,-100.681857,0
417731,01/12/2020 07:42,378858000000000.0,fraud_O'Keefe-Hudson,grocery_pos,66.68,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,29/01/1935,0df237cf8724016608a3deeffc065197,1385883758,34.390407,-112.845086,0
789,21/06/2020 16:43,3543590000000000.0,fraud_Runte-Mohr,food_dining,9.39,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,04/10/1972,69f85ed7a2fdece8c2f2b2b441955b77,1371833004,40.076938,-78.608839,0
296565,11/10/2020 10:01,2254920000000000.0,fraud_Friesen-Stamm,gas_transport,48.27,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26/03/1976,6b2345c170cbdbc9c74449cdbc6c147f,1381485713,37.4839,-77.073971,0
136424,08/08/2020 07:44,4683640000000.0,"fraud_Goldner, Kovacek and Abbott",grocery_pos,81.15,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,01/07/1972,680109595812b627885c47708dcb2484,1375947853,30.488154,-91.931463,0
162233,17/08/2020 08:22,375768000000000.0,fraud_Stiedemann Inc,misc_pos,170.0,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,12/04/1962,bbb59e797992985c4fe13fa56957a612,1376727756,37.982938,-79.564964,0
320129,20/10/2020 20:48,4342530000000000.0,"fraud_Zboncak, Rowe and Murazik",shopping_net,228.29,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/02/1994,8d507fffcf888dbfce55586d44fe1a1a,1382302123,42.851752,-75.467941,0
296591,11/10/2020 10:17,6564460000000000.0,fraud_Hudson-Grady,shopping_pos,7.3,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,10/09/1958,605dfd676c4658dfb642bf2c4062e233,1381486653,43.071287,-90.612062,0
544270,29/12/2020 05:32,5456780000000000.0,fraud_Murray-Smitham,grocery_pos,104.72,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,25/05/1954,8fd5b96d3e0d91cca700bff49823f916,1388295152,40.786941,-79.010829,0
421541,01/12/2020 21:19,4.39097e+18,fraud_Hirthe-Beier,health_fitness,20.56,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,24/06/1966,cb7566b2a4b961d9b10e83e0ccd416ed,1385932750,35.586692,-96.81837,0
242788,17/09/2020 07:40,3536820000000000.0,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,3.72,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,10/08/1981,c55ccae8aeafeac18ece292ff4bd9c01,1379403621,40.622219,-93.907634,0
228850,11/09/2020 14:01,3577580000000000.0,"fraud_Lang, Towne and Schuppe",kids_pets,19.69,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25/08/1983,43380004f5f46c79f219efce59258f85,1378908066,40.335983,-80.767634,0
554270,31/12/2020 15:41,573860000000.0,"fraud_Reichert, Shanahan and Hayes",shopping_net,6.8,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,23/07/1986,5fa2a87ce16dfc6f4d0f46a64aceaa79,1388504508,42.747957,-87.768908,0
353786,04/11/2020 21:05,3598220000000000.0,fraud_Waelchi Inc,kids_pets,137.87,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21/10/1970,6a933031c6201e071ebd28bc68567094,1383599107,39.741897,-73.237853,0
425341,02/12/2020 23:52,38057500000000.0,fraud_Boyer PLC,misc_pos,3.36,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,18/01/1997,8c04ca28443457e2913cec1e78d3e76b,1386028331,37.214778,-122.220826,0
208794,02/09/2020 06:08,6011360000000000.0,fraud_Kunze Inc,grocery_pos,73.59,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",21/08/1947,7b36683cc077d6ff9ba2cae9d6dae6a7,1378102096,37.911771,-79.121958,0
181584,24/08/2020 04:27,30518200000000.0,fraud_Cummings LLC,gas_transport,63.66,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,26/01/1979,1d68c746af4b5009221baa89fbdd85c7,1377318422,37.539662,-90.200638,0
447344,07/12/2020 21:58,6011650000000000.0,fraud_Erdman-Ebert,personal_care,104.71,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26/10/1988,b059973c88d902d930d7179daa7b09f0,1386453517,37.903861,-92.585088,0
206321,01/09/2020 12:34,4586260000000.0,"fraud_Becker, Harris and Harvey",personal_care,22.2,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20/01/1953,640d5d03ddc56cb3a8481f642671ad96,1378038843,41.059895,-95.921762,0
499292,19/12/2020 20:52,4.98985e+18,fraud_Kassulke Inc,entertainment,111.43,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,09/07/1994,ea50cd6cda1f355532606445f6454f06,1387486329,34.031962,-80.942771,0
1226,21/06/2020 19:10,3559720000000000.0,"fraud_Kutch, Steuber and Gerhold",food_dining,69.28,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,13/05/1985,867fa1dc09c37d458032cecff4d855c0,1371841844,41.68162,-88.14836,0
367470,10/11/2020 16:34,4060580000000000.0,fraud_Reilly LLC,home,105.17,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,14/11/1948,d71bff911c17f686e743b3a6486d05ac,1384101249,39.308217,-94.999439,0
309279,16/10/2020 18:28,4.56e+18,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,5.72,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09/05/1992,863d658b6cddb485d60630fd68e87879,1381948091,38.261113,-104.248217,0
83161,20/07/2020 09:06,6523180000000000.0,fraud_Lemke-Gutmann,shopping_net,39.65,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",13/04/1953,79e809d9411f6e70113c003d7abc79cf,1374311164,41.66832,-72.808503,0
297458,11/10/2020 17:28,30238800000000.0,"fraud_Haley, Jewess and Bechtelar",shopping_pos,3.54,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02/01/1976,06f33ea581880c64f6ea644793b2165c,1381512489,31.563851,-96.446187,0
173802,21/08/2020 09:48,3517810000000000.0,"fraud_Parker, Nolan and Trantow",entertainment,153.38,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,16/10/1941,af6824d7ac2182aa7868265422093f4e,1377078527,37.36654,-80.570521,0
86333,21/07/2020 02:19,2383460000000000.0,fraud_Hudson-Ratke,grocery_pos,176.31,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,02/03/1956,5348fbfc8e03b6f8c145c142d5881ee6,1374373184,44.441576,-71.577072,0
342615,31/10/2020 13:44,213179000000000.0,fraud_Brown Inc,kids_pets,33.3,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11/09/1993,d694ee5d3a0046b515b2ce9ffd33e82a,1383227073,42.195193,-108.551969,0
65650,13/07/2020 21:29,4746000000000.0,"fraud_Roberts, Ryan and Smith",personal_care,13.89,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",07/10/1998,93efea19578fc8d86251256d413e2d5a,1373750976,40.735936,-86.159924,0
391070,21/11/2020 21:06,4482430000000000.0,fraud_Fritsch LLC,travel,5.55,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,30/08/1946,0cffd18c7c2224f0f9b94e1eaaca27fc,1385067971,38.376193,-81.679212,0
170193,19/08/2020 16:47,378279000000000.0,"fraud_Douglas, DuBuque and McKenzie",travel,9.89,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",06/04/1964,0c0c652a282dce425ca61cf68cd611ac,1376930840,43.538268,-123.808702,0
250024,20/09/2020 20:20,4635330000000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,62.47,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,10/07/1983,82e5d79c2f93462ab38ebe9bdc82babb,1379708401,38.264559,-76.471829,0
101764,26/07/2020 23:19,30442400000000.0,fraud_Dooley Inc,shopping_pos,2.67,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,22/06/1981,3aa0686be5c290a7fed590781720e997,1374880759,42.3459,-75.179486,0
449190,08/12/2020 05:35,3543590000000000.0,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,90.31,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,04/10/1972,853abd7abfb77dd5e596f53281afff39,1386480914,41.162803,-78.293255,0
44573,06/07/2020 16:15,3545110000000000.0,fraud_Cormier LLC,shopping_net,4.49,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,05/03/1999,2395cf455043a3bfb7efd6f1c45998f2,1373127315,32.495739,-89.610855,0
13980,26/06/2020 00:51,3528410000000000.0,fraud_Eichmann-Russel,misc_pos,3.97,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,14/02/1987,fe753b162f0d0840da849de1303531bc,1372207873,37.088417,-82.100171,0
274,21/06/2020 13:47,580954000000.0,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,13/01/1960,34b2c59824468923f65529a9282773b9,1371822461,41.647206,-74.906797,0
